country,year,ovi_gas
Taiwan,2001,5.01304678061786
THA,2001,8.171023070768403
Vietnam,2001,12.215544041450777
CAN,2002,3.1263980342790063
MEX,2002,9.330915306854628
USA,2002,6.359283409151095
ARG,2002,3.2433806073822318
BRA,2002,12.34946516097393
CHL,2002,2.604230977327475
Colombia,2002,3.763666403499964
Ecuador,2002,8.986509705243664
PER,2002,66.7026270670506
VEN,2002,1.4524397809151548
Austria,2002,8.215004339285963
Belgium,2002,4.686428728203492
Bulgaria,2002,22.734611900917574
Croatia,2002,17.2311622730685
Czech Republic,2002,0.5481621697155707
Denmark,2002,0.0
Estonia,2002,3.752616006350581
Finland,2002,1.3849766102267782
FRA,2002,2.8113906126196757
DEU,2002,4.1665379255931745
Greece,2002,8.620947010356177
Hungary,2002,1.5068675575150097
Ireland,2002,0.0
ITA,2002,1.029843110748807
Latvia,2002,4.971565448353404
Lithuania,2002,3.618607773343149
Luxembourg,2002,84.09804751254308
NLD,2002,1.7972220358317117
North Macedonia,2002,0.0
NOR,2002,26.50961274699668
POL,2002,2.400343489221325
Portugal,2002,2.431500975143502
Romania,2002,3.006920206611578
Slovakia,2002,12.368588318222086
Slovenia,2002,5.156406167929105
Spain,2002,4.034960648733602
Sweden,2002,0.8794221737803508
Switzerland,2002,10.791698693312833
TUR,2002,8.477090718524996
UKR,2002,5.564577053962083
GBR,2002,2.3448969718055563
Azerbaijan,2002,0.9606371682627063
Belarus,2002,7.720626193141676
KAZ,2002,26.203612831639482
RUS,2002,5.317417912364674
Turkmenistan,2002,11.339479519197106
Uzbekistan,2002,0.960974632150094
IRN,2002,3.580655075560655
IRQ,2002,30.76238292645852
ISR,2002,0.0
KWT,2002,7.188338572723429
Oman,2002,7.046299706359489
QAT,2002,49.68065865726475
SAU,2002,0.0
ARE,2002,1.4465290656759269
DZA,2002,18.602090352890816
EGY,2002,3.6853486037971086
ZAF,2002,4.450089864264248
AUS,2002,12.778254215008493
Bangladesh,2002,16.57606727365095
CHN,2002,68.32759613980745
IND,2002,18.03363941868418
IDN,2002,4.895006383280898
JPN,2002,4.351649721084254
MYS,2002,3.4406167075418312
New Zealand,2002,0.6151728375643081
Pakistan,2002,2.0367721762488844
Philippines,2002,19.029754251630713
SGP,2002,4.920913703962309
KOR,2002,8.583769341094245
Taiwan,2002,4.482179940389807
THA,2002,7.519306200594891
Vietnam,2002,10.179620034542316
CAN,2003,3.045673341425448
MEX,2003,8.609634862895197
USA,2003,6.54853543107103
ARG,2003,2.83913045070735
BRA,2003,11.03371244611174
CHL,2003,2.407225383831973
Colombia,2003,3.926454742751692
Ecuador,2003,5.149608184169944
PER,2003,56.37200987310968
VEN,2003,1.6362116474228743
Austria,2003,7.468534710812092
Belgium,2003,4.399114817323612
Bulgaria,2003,21.514552975813363
Croatia,2003,17.335077153162825
Czech Republic,2003,0.5425591262039408
Denmark,2003,0.0
Estonia,2003,3.2874980243401297
Finland,2003,1.2511937631963617
FRA,2003,2.6802765225654874
DEU,2003,4.116599311433269
Greece,2003,7.625787407936399
Hungary,2003,1.3705198814661326
Ireland,2003,0.0
ITA,2003,0.9340852332236907
Latvia,2003,4.998218432466305
Lithuania,2003,3.3359496713519823
Luxembourg,2003,83.0785859309686
NLD,2003,1.7848860455817672
North Macedonia,2003,0.0
NOR,2003,24.604362371826138
POL,2003,2.1557439481375287
Portugal,2003,2.5216710319973177
Romania,2003,2.7822379351024282
Slovakia,2003,12.802015156424531
Slovenia,2003,4.66113196688026
Spain,2003,3.543314825430935
Sweden,2003,0.8819121886473054
Switzerland,2003,10.209980910826287
TUR,2003,7.035766668570417
UKR,2003,5.45518169903491
GBR,2003,2.338435237539149
Azerbaijan,2003,0.9368018099524285
Belarus,2003,7.853055458890247
KAZ,2003,22.98342296064025
RUS,2003,5.194405859538685
Turkmenistan,2003,7.318520750169467
Uzbekistan,2003,1.0659670000329342
IRN,2003,3.4889310663874755
IRQ,2003,46.53796391438597
ISR,2003,0.0
KWT,2003,6.261042896842106
Oman,2003,6.520688463060347
QAT,2003,50.82350885220241
SAU,2003,0.0
ARE,2003,1.391539576378848
DZA,2003,17.600061462156475
EGY,2003,3.288274006754996
ZAF,2003,5.885227531331149
AUS,2003,12.678518935434138
Bangladesh,2003,15.41025197590539
CHN,2003,58.808321509500445
IND,2003,16.845759659640674
IDN,2003,4.591253534635951
JPN,2003,3.9632664509507953
MYS,2003,3.193120762394339
New Zealand,2003,0.8158635181881374
Pakistan,2003,1.6381104271932028
Philippines,2003,12.485848758242415
SGP,2003,4.532420516807391
KOR,2003,8.19527519260709
Taiwan,2003,4.342620417875939
THA,2003,7.060846432248495
Vietnam,2003,10.295443777033945
CAN,2004,3.1138222777867006
MEX,2004,7.9798916632039125
USA,2004,6.5221336736441256
ARG,2004,2.5938475821786033
BRA,2004,9.277686577289709
CHL,2004,2.217733370245309
Colombia,2004,3.6801464173367293
Ecuador,2004,2.2123486918321733
PER,2004,34.282047864693446
VEN,2004,1.4529766799716453
Austria,2004,7.397340831577495
Belgium,2004,4.316848964393765
Bulgaria,2004,22.03540245240708
Croatia,2004,16.714965118116687
Czech Republic,2004,0.5463419880113484
Denmark,2004,0.0
Estonia,2004,2.886323268206039
Finland,2004,1.2987214414803225
FRA,2004,2.6248427451494782
DEU,2004,4.095785596383241
Greece,2004,6.937221878261951
Hungary,2004,1.390858225684004
Ireland,2004,0.0
ITA,2004,0.9001642107245896
Latvia,2004,4.528385899814471
Lithuania,2004,3.3443307406165776
Luxembourg,2004,75.02340379637619
NLD,2004,1.7432960166623275
North Macedonia,2004,0.0
NOR,2004,23.267755110214143
POL,2004,2.0432652293172953
Portugal,2004,2.0130281095145186
Romania,2004,2.940345968119143
Slovakia,2004,13.198508960108844
Slovenia,2004,4.703262900891025
Spain,2004,3.0057663688215115
Sweden,2004,0.8857706348569332
Switzerland,2004,9.896907216494844
TUR,2004,6.663419690000335
UKR,2004,5.498419598895159
GBR,2004,2.2884803397406617
Azerbaijan,2004,0.7989040611763243
Belarus,2004,6.474458422882382
KAZ,2004,20.559866892833334
RUS,2004,5.062794925394169
Turkmenistan,2004,7.423071046600458
Uzbekistan,2004,1.0550420088173693
IRN,2004,3.003345067976624
IRQ,2004,72.5992237064421
ISR,2004,0.0
KWT,2004,5.744076052148721
Oman,2004,6.107910081538025
QAT,2004,42.28659298939808
SAU,2004,0.0
ARE,2004,1.3109057237809194
DZA,2004,17.10440893977284
EGY,2004,3.0808119243098857
ZAF,2004,2.5446280825030994
AUS,2004,12.430224800735576
Bangladesh,2004,14.334049560820189
CHN,2004,50.26410546871062
IND,2004,15.614155578579423
IDN,2004,5.01686887085287
JPN,2004,4.105571677256221
MYS,2004,2.955953853178367
New Zealand,2004,0.8941248755814717
Pakistan,2004,1.3643738667853917
Philippines,2004,13.519717021171223
SGP,2004,3.744173470406105
KOR,2004,6.993632958623538
Taiwan,2004,3.5698102229982394
THA,2004,6.744560314381741
Vietnam,2004,5.87285771223595
CAN,2005,3.121928398795726
MEX,2005,7.269830071903773
USA,2005,6.6255198919502645
ARG,2005,2.430127004590598
BRA,2005,8.906787766931316
CHL,2005,2.292551101991928
Colombia,2005,3.502300681034688
Ecuador,2005,2.154743553480456
PER,2005,19.436675253765785
VEN,2005,1.5052263975562417
Austria,2005,7.0258531582973465
Belgium,2005,4.3921099714534755
Bulgaria,2005,17.673891746265
Croatia,2005,17.284212529782163
Czech Republic,2005,0.5523319246983387
Denmark,2005,0.0
Estonia,2005,2.795623773554474
Finland,2005,1.4194088069087378
FRA,2005,2.568726074812785
DEU,2005,4.029549980254283
Greece,2005,6.889849226927878
Hungary,2005,1.346961021769992
Ireland,2005,0.0
ITA,2005,0.8411347685313362
Latvia,2005,4.66157372039725
Lithuania,2005,3.1708289843207123
Luxembourg,2005,76.2735387781872
NLD,2005,1.7946931117662823
North Macedonia,2005,0.0
NOR,2005,25.27980505639467
POL,2005,1.9841552914966025
Portugal,2005,1.7762103867442136
Romania,2005,2.943328500809162
Slovakia,2005,12.294447505855533
Slovenia,2005,4.557459980027586
Spain,2005,2.5351885508958976
Sweden,2005,0.9296761514141673
Switzerland,2005,9.640374216805423
TUR,2005,5.483524381408055
UKR,2005,5.45518169903491
GBR,2005,2.3483794027083142
Azerbaijan,2005,0.7734339506400844
Belarus,2005,6.314904791282249
KAZ,2005,17.76550424820632
RUS,2005,5.002329758623269
Turkmenistan,2005,7.300375657400452
Uzbekistan,2005,1.0346986346986347
IRN,2005,2.886027262063858
IRQ,2005,50.06843014237387
ISR,2005,0.0
KWT,2005,5.090278777920411
Oman,2005,5.604534703222324
QAT,2005,37.13423846960327
SAU,2005,0.0
ARE,2005,1.2535438562004941
DZA,2005,16.212257933162647
EGY,2005,3.090561329133651
ZAF,2005,1.7926062020873768
AUS,2005,12.534234231642824
Bangladesh,2005,13.336403952927329
CHN,2005,42.783477527518336
IND,2005,13.950875639236124
IDN,2005,4.990487203328994
JPN,2005,4.000167297769389
MYS,2005,2.5858962103796572
New Zealand,2005,0.968886698166415
Pakistan,2005,1.2834744619268323
Philippines,2005,10.207697628810932
SGP,2005,3.7449875981448324
KOR,2005,6.531921858340833
Taiwan,2005,3.5408740721728864
THA,2005,6.259816139634384
Vietnam,2005,3.7936472178418557
CAN,2006,3.1405097053089124
MEX,2006,6.57438680341538
USA,2006,6.7228305873785805
ARG,2006,2.348735191039716
BRA,2006,8.468105639509137
CHL,2006,2.477353260282428
Colombia,2006,3.3374865313389384
Ecuador,2006,1.9720205600015426
PER,2006,16.607884216483434
VEN,2006,1.3109650782858326
Austria,2006,7.476685484242691
Belgium,2006,4.266974909281209
Bulgaria,2006,17.15244971328401
Croatia,2006,17.47700675530374
Czech Republic,2006,0.5603264473776307
Denmark,2006,0.0
Estonia,2006,2.7663253092166507
Finland,2006,1.328051193997945
FRA,2006,2.659702097717163
DEU,2006,3.9539644731443944
Greece,2006,5.843677711530316
Hungary,2006,1.4218723761491472
Ireland,2006,0.0
ITA,2006,0.8588872039600371
Latvia,2006,4.5103445217275615
Lithuania,2006,3.1997662706310743
Luxembourg,2006,72.91934284533386
NLD,2006,1.8689554113460334
North Macedonia,2006,0.0
NOR,2006,25.580104774823972
POL,2006,1.9618736894406483
Portugal,2006,1.849244554824492
Romania,2006,2.8862240368581213
Slovakia,2006,13.494313323142231
Slovenia,2006,4.6998317484136525
Spain,2006,2.422422114018258
Sweden,2006,0.888042443205006
Switzerland,2006,9.914379027275135
TUR,2006,4.83110492593472
UKR,2006,5.624734643734644
GBR,2006,2.4760951905728232
Azerbaijan,2006,0.7316329518148065
Belarus,2006,6.187232844776503
KAZ,2006,16.181066070017348
RUS,2006,4.749268157227586
Turkmenistan,2006,7.0894498759667295
Uzbekistan,2006,1.1211726704058333
IRN,2006,2.647659447887771
IRQ,2006,50.06843014237387
ISR,2006,0.0
KWT,2006,5.045159465626193
Oman,2006,5.050867688912777
QAT,2006,35.379524662449626
SAU,2006,0.0
ARE,2006,1.2156715671870566
DZA,2006,15.861925653478044
EGY,2006,2.6756640548115995
ZAF,2006,1.6541750580142334
AUS,2006,11.237436809787285
Bangladesh,2006,12.315042921541853
CHN,2006,34.78068210323112
IND,2006,13.347554069002761
IDN,2006,4.893962362833157
JPN,2006,3.737148124420635
MYS,2006,2.4866916455860872
New Zealand,2006,0.9542046032005775
Pakistan,2006,1.2561524451604404
Philippines,2006,10.899451809501212
SGP,2006,2.8425809479894513
KOR,2006,6.195365829581801
Taiwan,2006,3.3010483363553162
THA,2006,6.07928352899684
Vietnam,2006,3.490155440414508
CAN,2007,2.919769485384645
MEX,2007,6.718100496815986
USA,2007,6.318251732652917
ARG,2007,2.23536272735565
BRA,2007,8.222683124988487
CHL,2007,4.202811076758184
Colombia,2007,3.15249777609798
Ecuador,2007,2.176175629039713
PER,2007,11.019327670408048
VEN,2007,1.229281452342563
Austria,2007,7.902383755390214
Belgium,2007,4.235281358408931
Bulgaria,2007,17.01995931483829
Croatia,2007,15.210127934319143
Czech Republic,2007,0.5877968232729966
Denmark,2007,0.0
Estonia,2007,2.78283206678797
Finland,2007,1.43569596851145
FRA,2007,2.738114449130812
DEU,2007,4.104327769118584
Greece,2007,4.6146153139952855
Hungary,2007,1.5217482907075428
Ireland,2007,0.0
ITA,2007,0.8546974576595195
Latvia,2007,4.66157372039725
Lithuania,2007,2.7156136756211655
Luxembourg,2007,78.1209795542949
NLD,2007,1.9172512526843237
North Macedonia,2007,0.0
NOR,2007,26.68025619362513
POL,2007,1.9613462988758448
Portugal,2007,1.7350944896028542
Romania,2007,3.2111386338844645
Slovakia,2007,14.259380175667781
Slovenia,2007,4.621550091278031
Spain,2007,2.3804787370904856
Sweden,2007,0.8604871875988611
Switzerland,2007,10.182213761218382
TUR,2007,4.162025215610323
UKR,2007,5.963185725449335
GBR,2007,2.4490658965372183
Azerbaijan,2007,0.8309649860822249
Belarus,2007,6.162842041773202
KAZ,2007,13.261704318266204
RUS,2007,4.670843613348855
Turkmenistan,2007,7.615047021943575
Uzbekistan,2007,1.0366123806321093
IRN,2007,2.3625032020254415
IRQ,2007,15.181579425277413
ISR,2007,0.0
KWT,2007,5.560428860428158
Oman,2007,5.033361114588834
QAT,2007,30.735489650897478
SAU,2007,0.0
ARE,2007,1.072082268161127
DZA,2007,15.501731052162611
EGY,2007,2.5459264338014442
ZAF,2007,1.634015770234225
AUS,2007,10.04601604519362
Bangladesh,2007,11.53372599902711
CHN,2007,28.275434692115915
IND,2007,12.33881684478025
IDN,2007,5.242809100214938
JPN,2007,3.46918437160616
MYS,2007,2.392060068526736
New Zealand,2007,0.8637040498061543
Pakistan,2007,1.238284857427913
Philippines,2007,9.09098204623794
SGP,2007,2.8425809479894513
KOR,2007,5.720119089805729
Taiwan,2007,3.111316307017776
THA,2007,5.705799565232436
Vietnam,2007,3.4507186557770555
CAN,2008,2.9548705608579238
MEX,2008,6.38719294790599
USA,2008,6.270501311272072
ARG,2008,2.210698738695342
BRA,2008,6.986039047562155
CHL,2008,7.5511307022609415
Colombia,2008,3.1033238221444654
Ecuador,2008,2.3857664586196177
PER,2008,8.679589741640447
VEN,2008,1.3126728437025563
Austria,2008,7.381580337155223
Belgium,2008,4.263897548767488
Bulgaria,2008,17.018830379187087
Croatia,2008,15.69228106468226
Czech Republic,2008,0.593132056175802
Denmark,2008,0.0
Estonia,2008,2.9014618904140166
Finland,2008,1.4041386531327478
FRA,2008,2.6421624310323515
DEU,2008,4.0646864579470465
Greece,2008,3.983141774722589
Hungary,2008,1.5424977924606957
Ireland,2008,0.0
ITA,2008,0.861088912145124
Latvia,2008,4.7595647595647605
Lithuania,2008,3.0253568225207905
Luxembourg,2008,82.06788879341366
NLD,2008,1.8420907840440162
North Macedonia,2008,0.0
NOR,2008,26.44236026069455
POL,2008,1.8046951991491036
Portugal,2008,1.5858914940155444
Romania,2008,3.3702598978068017
Slovakia,2008,14.04691667479581
Slovenia,2008,4.811997148577957
Spain,2008,2.1673143571477347
Sweden,2008,0.9477076739932058
Switzerland,2008,9.556708925380752
TUR,2008,3.9960635428326974
UKR,2008,6.277984368572604
GBR,2008,2.3856814059865092
Azerbaijan,2008,0.7263123003461613
Belarus,2008,6.017616171944063
KAZ,2008,12.580989918156625
RUS,2008,4.737903800096957
Turkmenistan,2008,10.772505543237251
Uzbekistan,2008,1.1001430412553639
IRN,2008,2.2266262858790626
IRQ,2008,10.680283002051064
ISR,2008,0.0
KWT,2008,4.929955036883547
Oman,2008,4.549767266467233
QAT,2008,31.430403317583995
SAU,2008,0.0
ARE,2008,0.8865250255426681
DZA,2008,14.851591994224762
EGY,2008,2.39132561216022
ZAF,2008,1.5794155370788505
AUS,2008,10.216714977683553
Bangladesh,2008,10.801230935080644
CHN,2008,24.52932022229748
IND,2008,11.975510147200113
IDN,2008,4.575464135478566
JPN,2008,3.3393280222833526
MYS,2008,2.2191362153647995
New Zealand,2008,0.932435490239226
Pakistan,2008,1.2093970996157815
Philippines,2008,8.635879153609308
SGP,2008,2.658409628365317
KOR,2008,5.558478540269014
Taiwan,2008,2.8624646265289946
THA,2008,5.432465247414329
Vietnam,2008,3.2579127994267973
CAN,2009,3.047617459917852
MEX,2009,5.880263498029332
USA,2009,6.384850151268684
ARG,2009,2.28220355668016
BRA,2009,8.67343836283497
CHL,2009,7.4706925589612245
Colombia,2009,2.6943757704895845
Ecuador,2009,2.0242607496997183
PER,2009,8.4867822695453
VEN,2009,1.3388638031658906
Austria,2009,7.579361313111208
Belgium,2009,4.222016735339621
Bulgaria,2009,23.792694863737054
Croatia,2009,16.99511050902653
Czech Republic,2009,0.6253226442107181
Denmark,2009,0.0
Estonia,2009,4.257235253182693
Finland,2009,1.573197080530471
FRA,2009,2.7399416512784596
DEU,2009,4.308793981389496
Greece,2009,4.743378081930706
Hungary,2009,1.7799686469284304
Ireland,2009,0.0
ITA,2009,0.9367953573551799
Latvia,2009,5.18970224274743
Lithuania,2009,3.6000303957022246
Luxembourg,2009,80.6485160154578
NLD,2009,1.7989119484182954
North Macedonia,2009,0.0
NOR,2009,27.96471769016726
POL,2009,1.870315708891228
Portugal,2009,1.5968612451907411
Romania,2009,3.8732674112320646
Slovakia,2009,16.39866815403119
Slovenia,2009,5.085258005036397
Spain,2009,2.423065830568313
Sweden,2009,0.709873858199217
Switzerland,2009,9.95656413438525
TUR,2009,4.182824115009722
UKR,2009,8.054304803521104
GBR,2009,2.5585163807652465
Azerbaijan,2009,0.850619823514553
Belarus,2009,7.0871800381246395
KAZ,2009,13.299743883406999
RUS,2009,5.035172870594995
Turkmenistan,2009,4.9681971571735355
Uzbekistan,2009,1.1015845914295357
IRN,2009,2.0778309945018454
IRQ,2009,10.06449437247929
ISR,2009,0.0
KWT,2009,5.021048467121662
Oman,2009,4.493683813808403
QAT,2009,31.209997030113822
SAU,2009,0.0
ARE,2009,0.8924370745572485
DZA,2009,13.82741949155689
EGY,2009,2.2957625293987634
ZAF,2009,1.8635230431135654
AUS,2009,10.00580678891057
Bangladesh,2009,9.43553448941846
CHN,2009,22.275201917532485
IND,2009,9.7514024859132
IDN,2009,4.313970012868979
JPN,2009,3.5784254495903602
MYS,2009,2.4147204463589427
New Zealand,2009,0.9070275080186541
Pakistan,2009,1.2061190558050652
Philippines,2009,8.576004225332817
SGP,2009,2.523360627626999
KOR,2009,5.847484015864573
Taiwan,2009,2.931159269545588
THA,2009,5.263936299238006
Vietnam,2009,3.0500734185894576
CAN,2010,2.986228030428652
MEX,2010,5.802292244337309
USA,2010,6.083774757260984
ARG,2010,2.268546460929728
BRA,2010,6.500684730855555
CHL,2010,3.637786630538288
Colombia,2010,2.581667274675454
Ecuador,2010,1.9227592271249103
PER,2010,5.231917509404456
VEN,2010,1.465185964844691
Austria,2010,6.963650760989493
Belgium,2010,3.8238507524221808
Bulgaria,2010,21.60331552703221
Croatia,2010,15.516066648284161
Czech Republic,2010,0.5272736127614791
Denmark,2010,0.0
Estonia,2010,3.9743197798838277
Finland,2010,1.4238766796665616
FRA,2010,2.4727508425688294
DEU,2010,4.130655577160538
Greece,2010,4.32823067034991
Hungary,2010,1.6596278580677049
Ireland,2010,0.0
ITA,2010,0.8796011507638926
Latvia,2010,4.351826098119344
Lithuania,2010,3.15161569472872
Luxembourg,2010,74.9786379159768
NLD,2010,1.591160220994475
North Macedonia,2010,0.0
NOR,2010,27.53492543314947
POL,2010,1.7392119786096256
Portugal,2010,1.4677882042060373
Romania,2010,3.7985766868182576
Slovakia,2010,14.495527300977681
Slovenia,2010,4.901216795718276
Spain,2010,2.430513375939959
Sweden,2010,0.5275407292474787
Switzerland,2010,8.913578287437504
TUR,2010,3.9377424422369725
UKR,2010,7.2199542694945995
GBR,2010,2.369688022290349
Azerbaijan,2010,0.894824676115179
Belarus,2010,5.789169215793826
KAZ,2010,12.29217808575046
RUS,2010,4.7247993424905275
Turkmenistan,2010,4.65315956281524
Uzbekistan,2010,1.1023067841249659
IRN,2010,1.9397546485268604
IRQ,2010,9.66597748661156
ISR,2010,0.0
KWT,2010,4.256001287742149
Oman,2010,3.716399360154243
QAT,2010,26.126294312238414
SAU,2010,0.0
ARE,2010,0.8670879950221729
DZA,2010,14.310333473191791
EGY,2010,2.1649686987502412
ZAF,2010,1.5027311241338277
AUS,2010,9.194777345389646
Bangladesh,2010,9.18707815304072
CHN,2010,18.459480430302406
IND,2010,8.121769432732702
IDN,2010,4.1233044231672435
JPN,2010,3.311352683853989
MYS,2010,2.5416827161115276
New Zealand,2010,0.8319729000021234
Pakistan,2010,1.1840521734751637
Philippines,2010,9.105177090815092
SGP,2010,2.779019869669788
KOR,2010,4.610223400528645
Taiwan,2010,2.3606364421559776
THA,2010,4.6448796658787455
Vietnam,2010,2.5984990515742985
CAN,2011,2.719572313946936
MEX,2011,5.4119176651566585
USA,2011,5.991185333101059
ARG,2011,2.1778677027910023
BRA,2011,6.522765925038908
CHL,2011,3.577477006614648
Colombia,2011,2.651451752609649
Ecuador,2011,2.122133797322267
PER,2011,4.50937302099714
VEN,2011,1.374637282098261
Austria,2011,7.403417098009863
Belgium,2011,4.490317114500121
Bulgaria,2011,18.869404631551422
Croatia,2011,15.891099538835107
Czech Republic,2011,0.6248725474097129
Denmark,2011,0.0
Estonia,2011,4.4419766796224325
Finland,2011,1.6280760484559522
FRA,2011,2.848983834372083
DEU,2011,4.4989951858236354
Greece,2011,3.5099894882859033
Hungary,2011,1.7359504549965095
Ireland,2011,0.0
ITA,2011,0.9380763868208924
Latvia,2011,4.940570651293844
Lithuania,2011,2.88871057498307
Luxembourg,2011,86.91391366000067
NLD,2011,1.8178362970001356
North Macedonia,2011,0.0
NOR,2011,27.603213599952436
POL,2011,1.7159673201179821
Portugal,2011,1.4496500652087732
Romania,2011,3.6902606299829466
Slovakia,2011,15.650178071494006
Slovenia,2011,5.728000303475971
Spain,2011,2.614747135576326
Sweden,2011,0.6679354165387685
Switzerland,2011,10.049208195401269
TUR,2011,3.3712813810222073
UKR,2011,7.018470004828659
GBR,2011,2.8491394606864167
Azerbaijan,2011,0.8170549170668208
Belarus,2011,6.241487892157872
KAZ,2011,10.901721868149432
RUS,2011,4.597731498695569
Turkmenistan,2011,4.100359413563849
Uzbekistan,2011,1.0252052156639893
IRN,2011,1.8282866619527576
IRQ,2011,10.944166622413485
ISR,2011,0.0
KWT,2011,3.7508000389276037
Oman,2011,3.366689164582581
QAT,2011,22.86575597647478
SAU,2011,0.0
ARE,2011,0.8338245691021311
DZA,2011,13.525452211255661
EGY,2011,1.9681930270178032
ZAF,2011,1.4469552291905858
AUS,2011,8.81246133318707
Bangladesh,2011,9.032996909660055
CHN,2011,14.869160841918559
IND,2011,7.943364569019926
IDN,2011,4.2500194761636845
JPN,2011,2.9540280799892606
MYS,2011,2.522165135537387
New Zealand,2011,0.9053007397728443
Pakistan,2011,1.184345290992784
Philippines,2011,8.433160429889211
SGP,2011,2.79542913131664
KOR,2011,4.283909947496673
Taiwan,2011,2.1444983250941574
THA,2011,4.528281190075851
Vietnam,2011,2.8810245380780133
CAN,2012,2.750407127741805
MEX,2012,5.2028527616402505
USA,2012,5.730754858623531
ARG,2012,2.090855426427181
BRA,2012,5.502978060144663
CHL,2012,3.9390000565382337
Colombia,2012,2.385091912210868
Ecuador,2012,1.5888516224016702
PER,2012,4.135484269600039
VEN,2012,1.3235467827110252
Austria,2012,7.761962814541875
Belgium,2012,4.432377538829152
Bulgaria,2012,20.247437504932087
Croatia,2012,16.92476698200125
Czech Republic,2012,0.6205936988160862
Denmark,2012,0.0
Estonia,2012,4.099006779126595
Finland,2012,1.8408548088974488
FRA,2012,2.757621319677139
DEU,2012,4.48516521790352
Greece,2012,3.81904324599004
Hungary,2012,1.9451126840203559
Ireland,2012,0.0
ITA,2012,0.9756681279201495
Latvia,2012,5.255089737848359
Lithuania,2012,2.958460960283261
Luxembourg,2012,85.36070448429504
NLD,2012,1.8939329656342807
North Macedonia,2012,0.0
NOR,2012,27.862106866645192
POL,2012,1.6207253423314096
Portugal,2012,1.6718283738788913
Romania,2012,3.802455846996593
Slovakia,2012,16.624369385056752
Slovenia,2012,5.95508543106508
Spain,2012,2.6478366850427033
Sweden,2012,0.766125246455732
Switzerland,2012,9.167482859941233
TUR,2012,3.25615318744811
UKR,2012,7.599049980581364
GBR,2012,3.0351251280911926
Azerbaijan,2012,0.7785373679404514
Belarus,2012,6.182348897445634
KAZ,2012,10.028346760391486
RUS,2012,4.672928041898533
Turkmenistan,2012,3.706528969826038
Uzbekistan,2012,1.0499908085253629
IRN,2012,1.8360419998317767
IRQ,2012,10.876125257515557
ISR,2012,0.0
KWT,2012,3.3926788860881216
Oman,2012,3.0877975795295254
QAT,2012,19.530074642701475
SAU,2012,0.0
ARE,2012,0.803896891158011
DZA,2012,12.132293157212734
EGY,2012,1.8563341190006346
ZAF,2012,1.4215915590025896
AUS,2012,8.758745423197757
Bangladesh,2012,8.290362806770931
CHN,2012,13.32045792985604
IND,2012,8.597495654394345
IDN,2012,3.8661335364675713
JPN,2012,2.6857566242834485
MYS,2012,2.3001570769936697
New Zealand,2012,0.8154500190697423
Pakistan,2012,1.1436478571447437
Philippines,2012,8.79696397392068
SGP,2012,2.5941846450167976
KOR,2012,3.9509113880628863
Taiwan,2012,2.0431444658365976
THA,2012,4.1264689704664645
Vietnam,2012,2.6115540441369913
CAN,2013,2.5934498900824408
MEX,2013,4.925887209812994
USA,2013,5.577560927361842
ARG,2013,2.0743439879179086
BRA,2013,4.670531461918117
CHL,2013,3.9302907963431735
Colombia,2013,2.154861647904756
