country,year,ovi_oil
ECU,2003,1.286652856519843
PER,2003,1.5202905765070345
Trinidad & Tobago,2003,4.883457922719318
VEN,2003,2.7316919354413596
AUT,2003,0.7188017592791247
BEL,2003,1.1908583342787966
BGR,2003,1.2783550314300418
CZE,2003,1.1181082207436828
DNK,2003,1.0241596228868657
FIN,2003,1.1949555942135142
FRA,2003,1.0587544806544944
DEU,2003,0.926584517386993
GRC,2003,0.9671874227318333
HUN,2003,1.3818164181630186
Iceland,2003,0.0
IRL,2003,0.4407508218662305
ITA,2003,1.3172322867198105
LTU,2003,4.936733854380914
NLD,2003,1.4953472465931967
NOR,2003,1.6089016719296931
POL,2003,1.1953112337866292
PRT,2003,0.9865559410261016
ROU,2003,3.5812599469496016
SVK,2003,1.83201484744907
ESP,2003,0.9046300435299209
SWE,2003,1.3299513766842417
CHE,2003,0.5638103133808654
TUR,2003,1.1738185619279649
UKR,2003,2.9244616454399064
GBR,2003,1.1590537329148392
AZE,2003,3.7794476744186043
BLR,2003,2.9928179551122196
KAZ,2003,1.9096921652586505
RUS,2003,2.079009861015079
TKM,2003,2.9288845429478907
UZB,2003,1.9875209868082921
IRN,2003,1.25789214467879
IRQ,2003,1.5376055586093564
ISR,2003,1.095879934593643
KWT,2003,2.9536229378891976
OMN,2003,1.1863591430859537
QAT,2003,2.656369378272682
SAU,2003,1.2358855957112214
ARE,2003,1.4774048371581696
DZA,2003,2.143424197530865
EGY,2003,1.5476691758052812
MAR,2003,1.06616040648493
ZAF,2003,1.0761882344095022
AUS,2003,0.9990717244770327
BGD,2003,0.49414184790023064
CHN,2003,1.341233022391023
IND,2003,1.0153165632758439
IDN,2003,0.8870618561175287
JPN,2003,0.8981097978212732
MYS,2003,0.9560885205449734
NZL,2003,0.76264006762646
PAK,2003,0.7154885737643065
PHL,2003,1.0842164123011997
SGP,2003,2.0454375007341112
KOR,2003,1.1150854221231743
LKA,2003,0.0
Taiwan,2003,1.283211234103337
THA,2003,1.320829809632222
VNM,2003,0.03748850830727874
Non-OECD,2003,1.4063762634342631
CAN,2004,0.8913234123935411
MEX,2004,0.7678495647964666
USA,2004,0.9254536519255255
ARG,2004,1.4130212843534935
BRA,2004,1.0742525918387247
CHL,2004,0.9352748355439534
COL,2004,1.398448383934804
ECU,2004,1.2239501785147637
PER,2004,1.5282915157255574
Trinidad & Tobago,2004,4.543170341016223
VEN,2004,2.572185013537611
AUT,2004,0.7075887824126267
BEL,2004,1.140702603242971
BGR,2004,1.9847629815083396
CZE,2004,1.0148218773002624
DNK,2004,1.0378604548465444
FIN,2004,1.2804116604293871
FRA,2004,1.0568241939539473
DEU,2004,0.9438769195998725
GRC,2004,0.9848962386028126
HUN,2004,1.2964838378580401
Iceland,2004,0.0
IRL,2004,0.42007139931714294
ITA,2004,1.3425929291082894
LTU,2004,4.578465045592706
NLD,2004,1.4311070214260302
NOR,2004,1.6748555025108134
POL,2004,1.1258043049023165
PRT,2004,0.9742250909822519
ROU,2004,2.7604282994923857
SVK,2004,1.8571110250169887
ESP,2004,0.9135525708645679
SWE,2004,1.3400785077622337
CHE,2004,0.5669619136063976
TUR,2004,0.9881710186976145
UKR,2004,2.916988756662043
GBR,2004,1.1470624931033722
AZE,2004,3.5306593525961327
BLR,2004,2.930602624538158
KAZ,2004,1.8619524355726773
RUS,2004,2.102990254675821
TKM,2004,2.083737680428771
UZB,2004,2.0701570306923625
IRN,2004,1.1997267570918664
IRQ,2004,1.4157932760491183
ISR,2004,1.1430258640688722
KWT,2004,2.6765639426575536
OMN,2004,1.2142309037991843
QAT,2004,2.1508005334709948
SAU,2004,1.1579270431382223
ARE,2004,1.5037666539779218
DZA,2004,2.091677448536355
EGY,2004,1.4699346761023413
MAR,2004,0.8940228013388569
ZAF,2004,1.0437125196806578
AUS,2004,0.984303043679111
BGD,2004,0.4737510276737677
CHN,2004,1.2302477500933473
IND,2004,1.0708827466644235
IDN,2004,0.8416788740613245
JPN,2004,0.8959465675057667
MYS,2004,0.9138542862801171
NZL,2004,0.7768694335996104
PAK,2004,0.7968827639945144
PHL,2004,0.8883214602212144
SGP,2004,1.8416986464999436
KOR,2004,1.2601773320198193
LKA,2004,0.0
Taiwan,2004,1.2564184399858722
THA,2004,1.1905546633369357
VNM,2004,0.04343472047817111
Non-OECD,2004,1.3361080484799157
CAN,2005,0.9054785600457211
MEX,2005,0.7090452623614462
USA,2005,0.9352793128880023
ARG,2005,1.3413548510209088
BRA,2005,1.0629245592756624
CHL,2005,0.9082694662791887
COL,2005,1.4105784876444631
ECU,2005,1.1236407072300085
PER,2005,1.5637811170898879
Trinidad & Tobago,2005,4.069129057333806
VEN,2005,2.4077993004650624
AUT,2005,0.7054495186770501
BEL,2005,1.15458181999408
BGR,2005,2.0416303394909785
CZE,2005,0.9736752004728438
DNK,2005,1.0283070322762287
FIN,2005,1.2384310256089164
FRA,2005,1.0765305301270558
DEU,2005,0.9644869758381468
GRC,2005,0.994295975644563
HUN,2005,1.1336665026757893
Iceland,2005,0.0
IRL,2005,0.40020640681550335
ITA,2005,1.3997882440674947
LTU,2005,4.23122191011236
NLD,2005,1.3366388692487747
NOR,2005,1.6527478421507504
POL,2005,1.1468766998461677
PRT,2005,0.9412785995558267
ROU,2005,3.067073227830322
SVK,2005,1.5711073730565899
ESP,2005,0.8937971657936139
SWE,2005,1.3898852308359346
CHE,2005,0.564402885543972
TUR,2005,0.9996759938688321
UKR,2005,2.5232043982634687
GBR,2005,1.0979291772818607
AZE,2005,3.0229957217261902
BLR,2005,3.1679245283018864
KAZ,2005,1.8121950771608235
RUS,2005,2.1261379266989304
TKM,2005,2.5712744707595303
UZB,2005,2.1988551933282796
IRN,2005,1.1185903767732388
IRQ,2005,1.5515563620365322
ISR,2005,1.1706947492925612
KWT,2005,2.4569355595782136
OMN,2005,1.0681196189134936
QAT,2005,1.9498785378207248
SAU,2005,1.1244799858665395
ARE,2005,1.442627510651248
DZA,2005,2.0074378497925935
EGY,2005,1.3872200150695257
MAR,2005,0.8216855930664355
ZAF,2005,1.0495124285007638
AUS,2005,0.9555099059202237
BGD,2005,0.4610239393476088
CHN,2005,1.3078056228801764
IND,2005,1.0501375695036574
IDN,2005,0.843490378004536
JPN,2005,0.884684324217743
MYS,2005,0.872871302845036
NZL,2005,0.7205190019364146
PAK,2005,0.8824718246030829
PHL,2005,0.9649866913292261
SGP,2005,1.7431214956941843
KOR,2005,1.2548505200109275
LKA,2005,0.0
Taiwan,2005,1.2461659922271795
THA,2005,1.2055775240945652
VNM,2005,0.043685755382373286
Non-OECD,2005,1.33375253652713
CAN,2006,0.9961672986013953
MEX,2006,0.7351185356901354
USA,2006,0.9533430161490457
ARG,2006,1.2811885660261992
BRA,2006,1.0368509632378993
CHL,2006,0.8712405765820499
COL,2006,1.3735196564397598
ECU,2006,1.061057121246783
PER,2006,1.6441006764053325
Trinidad & Tobago,2006,3.9642462767621027
VEN,2006,2.2274203646152415
AUT,2006,0.7090307246882718
BEL,2006,1.1702186079013934
BGR,2006,2.020304274776058
CZE,2006,0.9867881583236006
DNK,2006,1.0181357728714653
FIN,2006,1.278682197643428
FRA,2006,1.0681774964373616
DEU,2006,0.9934688745302992
GRC,2006,0.9661813618787106
HUN,2006,1.0884993576249749
Iceland,2006,0.0
IRL,2006,0.39443299391335546
ITA,2006,1.3955500436411044
LTU,2006,4.302220635487327
NLD,2006,1.3395541087936664
NOR,2006,1.6139237047897586
POL,2006,1.0569711183316344
PRT,2006,1.0647013171692588
ROU,2006,3.1768452958292928
SVK,2006,1.6936726148555028
ESP,2006,0.8912752728993087
SWE,2006,1.3960905747111736
CHE,2006,0.5671210835090557
TUR,2006,0.9588971439296776
UKR,2006,2.5444021461083564
GBR,2006,1.1198913939110107
AZE,2006,3.381528297960883
BLR,2006,2.691271791271792
KAZ,2006,1.5771485662284155
RUS,2006,2.07038144641569
TKM,2006,2.5110603460178385
UZB,2006,2.1483629629629633
IRN,2006,1.0742811199852507
IRQ,2006,1.6379550772816178
ISR,2006,1.2088834541618119
KWT,2006,2.634372535215944
OMN,2006,2.4053590469383694
QAT,2006,1.5083397005682868
SAU,2006,1.059818416208268
ARE,2006,1.3400759488899778
DZA,2006,1.923502651117151
EGY,2006,1.434533380556048
MAR,2006,0.8115871677080466
ZAF,2006,1.0301223952850316
AUS,2006,0.89968374342481
BGD,2006,0.4578778010735144
CHN,2006,1.3312076842993281
IND,2006,1.1137228548159999
IDN,2006,0.8759405943492916
JPN,2006,0.9293950969498296
MYS,2006,0.9147614482059941
NZL,2006,0.7203642461948699
PAK,2006,0.7722838401056172
PHL,2006,1.037343375767469
SGP,2006,1.6183447799029016
KOR,2006,1.2715969073351652
LKA,2006,0.0
Taiwan,2006,1.2162369492529015
THA,2006,1.2409288209439042
VNM,2006,0.04458602706142738
Non-OECD,2006,1.3205062271887555
CAN,2007,0.8798667525107138
MEX,2007,0.7047487576979073
USA,2007,0.9681460767537283
ARG,2007,1.181535624164584
BRA,2007,0.9974894609275629
CHL,2007,0.7211926635241608
COL,2007,1.3428277037590273
ECU,2007,1.03191906160104
PER,2007,1.5834633368228141
Trinidad & Tobago,2007,3.842642294262189
VEN,2007,2.1401914196629015
AUT,2007,0.7391244825738527
BEL,2007,1.1802329013873807
BGR,2007,1.756145766983787
CZE,2007,0.9945024989716169
DNK,2007,1.0091907176789354
FIN,2007,1.26718907645088
FRA,2007,1.0967483876246096
DEU,2007,1.0981516812995689
GRC,2007,0.9515593026161263
HUN,2007,1.0947093968240673
Iceland,2007,0.0
IRL,2007,0.3997870216845233
ITA,2007,1.362356027063302
LTU,2007,4.258134275618376
NLD,2007,1.2686054705459175
NOR,2007,1.572885136417718
POL,2007,1.0226469443408348
PRT,2007,1.0580282258161944
ROU,2007,3.1948180842762395
SVK,2007,1.617770000708567
ESP,2007,0.8844993604494581
SWE,2007,1.4291069528606792
CHE,2007,0.5919471002052923
TUR,2007,0.9423593519429415
UKR,2007,2.4704497788259876
GBR,2007,1.1428636085343151
AZE,2007,3.414924353855852
BLR,2007,2.9688048528652553
KAZ,2007,1.452759540194403
RUS,2007,2.070510411596153
TKM,2007,2.7832940507473816
UZB,2007,2.245675571041425
IRN,2007,1.1185797122610326
IRQ,2007,1.8241569075920043
ISR,2007,1.1994352946010252
KWT,2007,2.6096954990002583
OMN,2007,2.547840487186629
QAT,2007,1.3544841968613905
SAU,2007,1.0284240281689183
ARE,2007,1.1673702464788733
DZA,2007,1.717045875284119
EGY,2007,1.3286114938004332
MAR,2007,0.7853132927422398
ZAF,2007,1.0101086555740755
AUS,2007,0.8999063005281881
BGD,2007,0.47322323756427964
CHN,2007,1.3018356088268834
IND,2007,1.0818654552338511
IDN,2007,0.9051947583069593
JPN,2007,0.9680575507709434
MYS,2007,0.8673874637234799
NZL,2007,0.7188620217788638
PAK,2007,0.7177913240833275
PHL,2007,0.979440490268763
SGP,2007,1.481961277555078
KOR,2007,1.2624219068858131
LKA,2007,0.0
Taiwan,2007,1.2361877076104166
THA,2007,1.2575006225617826
VNM,2007,0.05100090679954566
Non-OECD,2007,1.2976915471545722
CAN,2008,0.9350920138383082
MEX,2008,0.6841514328661182
USA,2008,1.0420132731533076
ARG,2008,1.1739128474007219
BRA,2008,0.9585765924614383
CHL,2008,0.6829170383247846
COL,2008,1.3698284294546206
ECU,2008,1.0019885109368172
PER,2008,1.4583731591313274
Trinidad & Tobago,2008,3.6116118175849365
VEN,2008,1.9250412116117501
AUT,2008,0.7595503313185759
BEL,2008,1.1359090999612373
BGR,2008,1.8005918238360368
CZE,2008,0.9901241220436166
DNK,2008,1.0236547740013702
FIN,2008,1.3133750616109177
FRA,2008,1.1236032947764745
DEU,2008,1.0233272936645703
GRC,2008,0.9963490503164221
HUN,2008,1.1567118107923273
Iceland,2008,0.0
IRL,2008,0.41965188049596985
ITA,2008,1.4396399379104132
LTU,2008,3.953582677165355
NLD,2008,1.3807004377499357
NOR,2008,1.6557598281786547
POL,2008,0.9905566218825422
PRT,2008,1.1022963334118356
ROU,2008,1.7731064553827867
SVK,2008,1.5370651603025147
ESP,2008,0.9235521272013896
SWE,2008,1.454450554875065
CHE,2008,0.5714299415059277
TUR,2008,0.9590171448237024
UKR,2008,2.5534579436885885
GBR,2008,1.1687219218208462
AZE,2008,4.437182602522798
BLR,2008,3.001343945720251
KAZ,2008,1.4632631899519286
RUS,2008,1.9880294482851086
TKM,2008,1.9856189372880853
UZB,2008,2.392978547854785
IRN,2008,1.1062529591207029
IRQ,2008,1.617270414725173
ISR,2008,1.2223116799724256
KWT,2008,2.48031978830526
OMN,2008,1.987252428082968
QAT,2008,1.1191055352697281
SAU,2008,0.9317731515203872
ARE,2008,1.1423014570423717
DZA,2008,1.5853088470156473
EGY,2008,1.2573821128115983
MAR,2008,0.5975853482133867
ZAF,2008,1.0666828307258327
AUS,2008,0.9013676624010905
BGD,2008,0.4767842528610817
CHN,2008,1.400744373504648
IND,2008,1.0344603876508869
IDN,2008,0.8879118639985442
JPN,2008,1.0051942923749082
MYS,2008,0.9626530399620297
NZL,2008,0.7094320405127621
PAK,2008,0.7062975153197512
PHL,2008,1.0264048178132132
SGP,2008,1.3907050342649014
KOR,2008,1.3429879259368505
LKA,2008,0.0
Taiwan,2008,1.3258105867315866
THA,2008,1.416220051337939
VNM,2008,0.048732209871053686
Non-OECD,2008,1.2771979257032844
CAN,2009,0.9688521508692225
MEX,2009,0.7168321458815791
USA,2009,1.0974168324334035
ARG,2009,1.234325364646371
BRA,2009,0.9681741441942957
CHL,2009,0.724100870127529
COL,2009,1.4011959292740055
ECU,2009,0.9834310259874153
PER,2009,1.577615083187952
Trinidad & Tobago,2009,3.7430372135399748
VEN,2009,1.8307329195900675
AUT,2009,0.8064047266634801
BEL,2009,1.3038953995337157
BGR,2009,2.024038594420388
CZE,2009,1.0262700095510986
DNK,2009,1.1435493848801737
FIN,2009,1.3943340414755925
FRA,2009,1.096866037134375
DEU,2009,1.0683933192434825
GRC,2009,1.0639362092240376
HUN,2009,1.1919711916347389
Iceland,2009,0.0
IRL,2009,0.4931693025832383
ITA,2009,1.5799945050410407
LTU,2009,4.578465045592707
NLD,2009,1.4482231917997417
NOR,2009,1.6759552679234504
POL,2009,0.9941674934207865
PRT,2009,1.1902261725164127
ROU,2009,1.5983231760189678
SVK,2009,1.671857686753436
ESP,2009,0.9821536074862831
SWE,2009,1.5621346424043019
CHE,2009,0.5879614500467928
TUR,2009,0.9442462187721407
UKR,2009,2.6768072648355146
GBR,2009,1.1751212153738977
AZE,2009,5.232669521540344
BLR,2009,2.585109013261407
KAZ,2009,1.8296261038425148
RUS,2009,2.094438836139941
TKM,2009,2.7134565992176443
UZB,2009,2.5637922651933702
IRN,2009,1.1700291871650002
IRQ,2009,1.93378700957535
ISR,2009,1.3221756443723378
KWT,2009,2.4086012524466414
OMN,2009,2.0988358414018156
QAT,2009,2.3663242753366354
SAU,2009,0.8714483895554909
ARE,2009,1.2102989242863056
DZA,2009,1.8641509281678776
EGY,2009,1.202185978867387
MAR,2009,0.5920060882430648
ZAF,2009,1.0887031583490066
AUS,2009,0.9167792393496973
BGD,2009,0.546398306390652
CHN,2009,1.4685024454952067
IND,2009,1.1726516045629405
IDN,2009,0.8884945316393329
JPN,2009,1.1200041856297107
MYS,2009,0.9784979102290757
NZL,2009,0.9819727235574995
PAK,2009,0.6653596523810201
PHL,2009,0.9694276226135458
SGP,2009,1.2897498970922496
KOR,2009,1.3445554488321378
LKA,2009,0.0
Taiwan,2009,1.3631824628497549
THA,2009,1.459282845450715
VNM,2009,0.5535492981983028
Non-OECD,2009,1.3140811853394025
CAN,2010,0.8971781927161954
MEX,2010,0.7513519819329081
USA,2010,1.090278278873176
ARG,2010,1.1370063325175108
BRA,2010,0.905278777223711
CHL,2010,0.7972690837250952
COL,2010,1.3272332617110816
ECU,2010,0.8518588138388701
PER,2010,1.5014329933409012
Trinidad & Tobago,2010,3.6542188293855324
VEN,2010,1.8165231499490349
AUT,2010,0.7823411118185851
BEL,2010,1.2571322458781862
BGR,2010,2.371922713730634
CZE,2010,1.0863336665917773
DNK,2010,1.1049966315795132
FIN,2010,1.3431873178502507
FRA,2010,1.0442558783107436
DEU,2010,0.9336546513808158
GRC,2010,1.349551021843955
HUN,2010,1.2711178246916341
Iceland,2010,0.0
IRL,2010,0.5072730633014632
ITA,2010,1.6168817766063623
LTU,2010,4.493109619686802
NLD,2010,1.364455762393182
NOR,2010,1.5846992727057925
POL,2010,1.077072245109719
PRT,2010,1.2209864832516573
ROU,2010,1.4700103263847526
SVK,2010,1.5949313011267734
ESP,2010,1.051531184539371
SWE,2010,1.5004569987899068
CHE,2010,0.5747649548438599
TUR,2010,0.9827850272523245
UKR,2010,2.580711777913062
GBR,2010,1.1904705934197148
AZE,2010,5.327877585811232
BLR,2010,3.020259978991597
KAZ,2010,1.7652899592069349
RUS,2010,2.072552861920982
TKM,2010,2.35162234466744
UZB,2010,2.629088236322603
IRN,2010,1.2132595914806095
IRQ,2010,1.7498682194549025
ISR,2010,1.3551090427223145
KWT,2010,2.1148682556200527
OMN,2010,1.8426597363215846
QAT,2010,2.2094548007402053
SAU,2010,0.7865277067433732
ARE,2010,1.1294565637065639
DZA,2010,1.8508311185308852
EGY,2010,1.1695556133056138
MAR,2010,0.53222552576245
ZAF,2010,1.040631053666936
AUS,2010,0.8932658823090166
BGD,2010,0.49245794009027494
CHN,2010,1.3977709853814184
IND,2010,1.1929311912558747
IDN,2010,0.8400251904435365
JPN,2010,1.0297303328247749
MYS,2010,0.9888722800378126
NZL,2010,0.9726263513885269
PAK,2010,0.6782492842367717
PHL,2010,0.920028115982268
SGP,2010,1.1837312780975418
KOR,2010,1.3301326629024737
LKA,2010,0.0
Taiwan,2010,1.3049694348520322
THA,2010,1.4105319780633168
VNM,2010,0.48571646878733776
Non-OECD,2010,1.2741014048113686
CAN,2011,0.9415729342831961
MEX,2011,0.8118845603156493
USA,2011,1.0902014490488128
ARG,2011,1.0973586796811685
BRA,2011,0.8736473432316911
CHL,2011,0.7663447853081652
COL,2011,1.2082605598052603
ECU,2011,0.8305857419709747
PER,2011,1.3629528178783183
Trinidad & Tobago,2011,3.9404867881293297
VEN,2011,1.7564192172006798
AUT,2011,0.7978314486620101
BEL,2011,1.3474113011480735
BGR,2011,2.5170299138363386
CZE,2011,1.0724008276441832
DNK,2011,1.108751731097879
FIN,2011,1.3713205464438525
FRA,2011,1.0034828459185996
DEU,2011,0.9579466115542441
GRC,2011,1.4343439531363205
HUN,2011,1.3036539069162927
Iceland,2011,0.0
IRL,2011,0.541243950347875
ITA,2011,1.5860534155603787
LTU,2011,4.652710424710426
NLD,2011,1.3652169271217005
NOR,2011,1.7025237157502258
POL,2011,1.123052801674029
PRT,2011,1.305127230663967
ROU,2011,1.2923095382183585
SVK,2011,1.6181989389920428
ESP,2011,1.1954140456965991
SWE,2011,1.626081719698132
CHE,2011,0.6211552669897594
TUR,2011,0.9841163650772684
UKR,2011,2.6418330012252347
GBR,2011,1.2430660200135781
AZE,2011,4.0409839122759035
BLR,2011,2.76503185479024
KAZ,2011,1.3185112815534519
RUS,2011,1.9813748077328066
TKM,2011,2.531056179938459
UZB,2011,2.759147722300481
IRN,2011,1.2071654418139206
IRQ,2011,1.674187256767867
ISR,2011,1.3509757541290563
KWT,2011,2.238133123773829
OMN,2011,1.7161074510864955
QAT,2011,1.7587361802118815
SAU,2011,0.7571741029796142
ARE,2011,1.0636392513257906
DZA,2011,2.061213304056616
EGY,2011,1.1648802162721812
MAR,2011,0.49714767285902195
ZAF,2011,1.0284911577986287
AUS,2011,0.8504726618712074
BGD,2011,0.3902413791792424
CHN,2011,1.4286615202788802
IND,2011,1.1667544103347631
IDN,2011,0.7836532266705527
JPN,2011,1.0246626803043182
MYS,2011,0.996459180547321
NZL,2011,0.9488444191583935
PAK,2011,0.6744627924520942
PHL,2011,0.9657524366629134
SGP,2011,1.1317233918914698
KOR,2011,1.360457801211031
LKA,2011,0.0
Taiwan,2011,1.4015148853427297
THA,2011,1.3942971543033698
VNM,2011,0.48069704983315875
Non-OECD,2011,1.2607464488397735
CAN,2012,0.940892878096701
MEX,2012,0.7917750405843136
USA,2012,1.1460153915843057
ARG,2012,1.0785066350271868
BRA,2012,0.8256838653002427
CHL,2012,0.7373528972228917
COL,2012,1.12948909527002
ECU,2012,0.8019040036070766
PER,2012,1.3737830721744602
Trinidad & Tobago,2012,4.4358436763525475
VEN,2012,1.622014803642058
AUT,2012,0.8148703017442713
BEL,2012,1.3396298614923896
BGR,2012,2.405865952705451
CZE,2012,0.9815517354595031
DNK,2012,1.199608455709446
FIN,2012,1.4297428425264254
FRA,2012,0.9782487091943818
DEU,2012,0.9735027520661158
GRC,2012,1.6503738089285767
HUN,2012,1.3918397002905858
