country,year,ovi_gas
TUR,2003,0.4002367302494721
UKR,2003,0.0
GBR,2003,0.0
AZE,2003,0.0
BLR,2003,0.0
KAZ,2003,0.0
RUS,2003,0.0
TKM,2003,0.0
UZB,2003,0.0
IRN,2003,0.0
IRQ,2003,0.0
ISR,2003,0.0
KWT,2003,0.0
OMN,2003,0.0
QAT,2003,0.0
SAU,2003,0.0
ARE,2003,0.0
DZA,2003,0.0
EGY,2003,0.0
MAR,2003,0.0
ZAF,2003,0.0
AUS,2003,0.0
BGD,2003,0.0
CHN,2003,0.0
IND,2003,0.0
IDN,2003,0.0
JPN,2003,3.0807839997207425
MYS,2003,0.0
NZL,2003,0.0
PAK,2003,0.0
PHL,2003,0.0
SGP,2003,0.0
KOR,2003,6.551923810603309
LKA,2003,
Taiwan,2003,1.6970182414580606
THA,2003,0.0
VNM,2003,0.0
CAN,2004,0.0
MEX,2004,0.0
USA,2004,0.04678581224282938
ARG,2004,0.0
BRA,2004,0.0
CHL,2004,0.0
COL,2004,0.0
ECU,2004,0.0
PER,2004,0.0
VEN,2004,0.0
AUT,2004,0.0
BEL,2004,0.5222248080055855
BGR,2004,0.0
HRV,2004,0.0
Cyprus,2004,
CZE,2004,0.0
DNK,2004,0.0
EST,2004,0.0
FIN,2004,0.0
FRA,2004,0.26796580394827657
DEU,2004,0.0
GRC,2004,2.6826812526552684
HUN,2004,0.0
IRL,2004,0.0
ITA,2004,0.04396068952393237
LVA,2004,0.0
LTU,2004,0.0
Luxembourg,2004,0.0
NLD,2004,0.0
North Macedonia,2004,0.0
NOR,2004,0.0
POL,2004,0.0
PRT,2004,2.0130281095145186
ROU,2004,0.0
SVK,2004,0.0
SVN,2004,0.0
ESP,2004,1.6309364301862288
SWE,2004,0.0
CHE,2004,0.0
TUR,2004,0.3790553943352382
UKR,2004,0.0
GBR,2004,0.0
AZE,2004,0.0
BLR,2004,0.0
KAZ,2004,0.0
RUS,2004,0.0
TKM,2004,0.0
UZB,2004,0.0
IRN,2004,0.0
IRQ,2004,0.0
ISR,2004,0.0
KWT,2004,0.0
OMN,2004,0.0
QAT,2004,0.0
SAU,2004,0.0
ARE,2004,0.0
DZA,2004,0.0
EGY,2004,0.0
MAR,2004,0.0
ZAF,2004,0.0
AUS,2004,0.0
BGD,2004,0.0
CHN,2004,0.0
IND,2004,0.6651637769349146
IDN,2004,0.0
JPN,2004,3.191402770803675
MYS,2004,0.0
NZL,2004,0.0
PAK,2004,0.0
PHL,2004,0.0
SGP,2004,0.0
KOR,2004,5.591239980026681
LKA,2004,
Taiwan,2004,1.3950178657186394
THA,2004,0.0
VNM,2004,0.0
CAN,2005,0.0
MEX,2005,0.0
USA,2005,0.047527441967119374
ARG,2005,0.0
BRA,2005,0.0
CHL,2005,0.0
COL,2005,0.0
ECU,2005,0.0
PER,2005,0.0
VEN,2005,0.0
AUT,2005,0.0
BEL,2005,0.5313294038082751
BGR,2005,0.0
HRV,2005,0.0
Cyprus,2005,
CZE,2005,0.0
DNK,2005,0.0
EST,2005,0.0
FIN,2005,0.0
FRA,2005,0.26223694696838307
DEU,2005,0.0
GRC,2005,2.6643618553730914
HUN,2005,0.0
IRL,2005,0.0
ITA,2005,0.04107790997092204
LVA,2005,0.0
LTU,2005,0.0
Luxembourg,2005,0.0
NLD,2005,0.0
North Macedonia,2005,0.0
NOR,2005,0.0
POL,2005,0.0
PRT,2005,1.7762103867442136
ROU,2005,0.0
SVK,2005,0.0
SVN,2005,0.0
ESP,2005,1.3755997165768683
SWE,2005,0.0
CHE,2005,0.0
TUR,2005,0.31193585177604494
UKR,2005,0.0
GBR,2005,0.19568040142252652
AZE,2005,0.0
BLR,2005,0.0
KAZ,2005,0.0
RUS,2005,0.0
TKM,2005,0.0
UZB,2005,0.0
IRN,2005,0.0
IRQ,2005,0.0
ISR,2005,0.0
KWT,2005,0.0
OMN,2005,0.0
QAT,2005,0.0
SAU,2005,0.0
ARE,2005,0.0
DZA,2005,0.0
EGY,2005,0.0
MAR,2005,0.0
ZAF,2005,0.0
AUS,2005,0.0
BGD,2005,0.0
CHN,2005,0.0
IND,2005,0.7924106289358791
IDN,2005,0.0
JPN,2005,3.1094683034035278
MYS,2005,0.0
NZL,2005,0.0
PAK,2005,0.0
PHL,2005,0.0
SGP,2005,0.0
KOR,2005,5.526023013838804
LKA,2005,
Taiwan,2005,1.3837101364991873
THA,2005,0.0
VNM,2005,0.0
CAN,2006,0.0
MEX,2006,0.13299413747390854
USA,2006,0.048225489592841314
ARG,2006,0.0
BRA,2006,0.0
CHL,2006,0.0
COL,2006,0.0
ECU,2006,0.0
PER,2006,0.0
VEN,2006,0.0
AUT,2006,0.0
BEL,2006,0.5161913634559978
BGR,2006,0.0
HRV,2006,0.0
Cyprus,2006,
CZE,2006,0.0
DNK,2006,0.0
EST,2006,0.0
FIN,2006,0.0
FRA,2006,0.271524536925015
DEU,2006,0.0
GRC,2006,2.2597986511582446
HUN,2006,0.0
IRL,2006,0.0
ITA,2006,0.04194487323482095
LVA,2006,0.0
LTU,2006,0.0
Luxembourg,2006,0.0
NLD,2006,0.0
North Macedonia,2006,0.0
NOR,2006,0.0
POL,2006,0.0
PRT,2006,1.849244554824492
ROU,2006,0.0
SVK,2006,0.0
SVN,2006,0.0
ESP,2006,1.5540772951167419
SWE,2006,0.0
CHE,2006,0.0
TUR,2006,0.7732288684326728
UKR,2006,0.0
GBR,2006,0.20632241123086473
AZE,2006,0.0
BLR,2006,0.0
KAZ,2006,0.0
RUS,2006,0.0
TKM,2006,0.0
UZB,2006,0.0
IRN,2006,0.0
IRQ,2006,0.0
ISR,2006,0.0
KWT,2006,0.0
OMN,2006,0.0
QAT,2006,0.0
SAU,2006,0.0
ARE,2006,0.0
DZA,2006,0.0
EGY,2006,0.0
MAR,2006,0.0
ZAF,2006,0.0
AUS,2006,0.0
BGD,2006,0.0
CHN,2006,0.18122739900784676
IND,2006,0.7581419251439373
IDN,2006,0.0
JPN,2006,3.1384635531207272
MYS,2006,0.0
NZL,2006,0.0
PAK,2006,0.0
PHL,2006,0.0
SGP,2006,0.0
KOR,2006,5.241295731317238
LKA,2006,
Taiwan,2006,1.2899905365133832
THA,2006,0.0
VNM,2006,0.0
CAN,2007,0.0
MEX,2007,0.13590134072624444
USA,2007,0.04532328744830326
ARG,2007,0.0
BRA,2007,0.0
CHL,2007,0.0
COL,2007,0.0
ECU,2007,0.0
PER,2007,0.0
VEN,2007,0.0
AUT,2007,0.0
BEL,2007,0.5123572801568581
BGR,2007,0.0
HRV,2007,0.0
Cyprus,2007,
CZE,2007,0.0
DNK,2007,0.0
EST,2007,0.0
FIN,2007,0.0
FRA,2007,0.2795295226807757
DEU,2007,0.0
GRC,2007,1.784510025528061
HUN,2007,0.0
IRL,2007,0.0
ITA,2007,0.04174026152719392
LVA,2007,0.0
LTU,2007,0.0
Luxembourg,2007,0.0
NLD,2007,0.0
North Macedonia,2007,0.0
NOR,2007,0.13065966331785556
POL,2007,0.0
PRT,2007,1.7350944896028542
ROU,2007,0.0
SVK,2007,0.0
SVN,2007,0.0
ESP,2007,1.6228470575581861
SWE,2007,0.0
CHE,2007,0.0
TUR,2007,0.6661412031393555
UKR,2007,0.0
GBR,2007,0.20407017588041204
AZE,2007,0.0
BLR,2007,0.0
KAZ,2007,0.0
RUS,2007,0.0
TKM,2007,0.0
UZB,2007,0.0
IRN,2007,0.0
IRQ,2007,0.0
ISR,2007,0.0
KWT,2007,0.0
OMN,2007,0.0
QAT,2007,0.0
SAU,2007,0.0
ARE,2007,0.0
DZA,2007,0.0
EGY,2007,0.0
MAR,2007,0.0
ZAF,2007,0.0
AUS,2007,0.0
BGD,2007,0.0
CHN,2007,0.14733131080808673
IND,2007,0.7008455862654581
IDN,2007,0.0
JPN,2007,2.91342712326392
MYS,2007,0.0
NZL,2007,0.0
PAK,2007,0.0
PHL,2007,0.0
SGP,2007,0.0
KOR,2007,4.839235743734728
LKA,2007,
Taiwan,2007,1.2158466593627877
THA,2007,0.0
VNM,2007,0.0
CAN,2008,0.0
MEX,2008,0.3014838593420491
USA,2008,0.11072185852424725
ARG,2008,0.0
BRA,2008,0.0
CHL,2008,0.0
COL,2008,0.0
ECU,2008,0.0
PER,2008,0.0
VEN,2008,0.0
AUT,2008,0.0
BEL,2008,0.5158190840418472
BGR,2008,0.0
HRV,2008,0.0
Cyprus,2008,
CZE,2008,0.0
DNK,2008,0.0
EST,2008,0.0
FIN,2008,0.0
FRA,2008,0.2697339417006475
DEU,2008,0.0
GRC,2008,1.5403139690831777
HUN,2008,0.0
IRL,2008,0.0
ITA,2008,0.0420523965164553
LVA,2008,0.0
LTU,2008,0.0
Luxembourg,2008,0.0
NLD,2008,0.0
North Macedonia,2008,0.0
NOR,2008,0.12949462943377973
POL,2008,0.0
PRT,2008,1.5858914940155444
ROU,2008,0.0
SVK,2008,0.0
SVN,2008,0.0
ESP,2008,1.4775262103788822
SWE,2008,0.0
CHE,2008,0.0
TUR,2008,0.6395786758474837
UKR,2008,0.0
GBR,2008,0.1987886176532274
AZE,2008,0.0
BLR,2008,0.0
KAZ,2008,0.0
RUS,2008,0.0
TKM,2008,0.0
UZB,2008,0.0
IRN,2008,0.0
IRQ,2008,0.0
ISR,2008,0.0
KWT,2008,0.0
OMN,2008,0.0
QAT,2008,0.0
SAU,2008,0.0
ARE,2008,0.0
DZA,2008,0.0
EGY,2008,0.0
MAR,2008,0.0
ZAF,2008,0.0
AUS,2008,0.0
BGD,2008,0.0
CHN,2008,0.1527103165955153
IND,2008,0.6802097425972354
IDN,2008,0.0
JPN,2008,2.8043735332208106
MYS,2008,0.0
NZL,2008,0.0
PAK,2008,0.0
PHL,2008,0.0
SGP,2008,0.0
KOR,2008,4.70248741512929
LKA,2008,
Taiwan,2008,1.1185998819404328
THA,2008,0.0
VNM,2008,0.0
CAN,2009,0.11367749194018224
MEX,2009,0.2775561264225259
USA,2009,0.11274098194931645
ARG,2009,0.0
BRA,2009,0.5329820425668181
CHL,2009,1.9463873333692079
COL,2009,0.0
ECU,2009,0.0
PER,2009,0.0
VEN,2009,0.0
AUT,2009,0.0
BEL,2009,0.5107526108036394
BGR,2009,0.0
HRV,2009,0.0
Cyprus,2009,
CZE,2009,0.0
DNK,2009,0.0
EST,2009,0.0
FIN,2009,0.0
FRA,2009,0.27971605869074245
DEU,2009,0.0
GRC,2009,1.8343036561257458
HUN,2009,0.0
IRL,2009,0.0
ITA,2009,0.16685155235229823
LVA,2009,0.0
LTU,2009,0.0
Luxembourg,2009,0.0
NLD,2009,0.0
North Macedonia,2009,0.0
NOR,2009,0.13694998172653122
POL,2009,0.0
PRT,2009,1.5968612451907411
ROU,2009,0.0
SVK,2009,0.0
SVN,2009,0.0
ESP,2009,1.6518800156197728
SWE,2009,0.0
CHE,2009,0.0
TUR,2009,0.6694701123006755
UKR,2009,0.0
GBR,2009,0.5292484386609254
AZE,2009,0.0
BLR,2009,0.0
KAZ,2009,0.0
RUS,2009,0.0
TKM,2009,0.0
UZB,2009,0.0
IRN,2009,0.0
IRQ,2009,0.0
ISR,2009,0.0
KWT,2009,0.0
OMN,2009,0.0
QAT,2009,0.0
SAU,2009,0.0
ARE,2009,0.0
DZA,2009,0.0
EGY,2009,0.0
MAR,2009,0.0
ZAF,2009,0.0
AUS,2009,0.0
BGD,2009,0.0
CHN,2009,0.2622804590426832
IND,2009,0.5538802851297204
IDN,2009,0.0
JPN,2009,3.0051679722596187
MYS,2009,0.0
NZL,2009,0.0
PAK,2009,0.0
PHL,2009,0.0
SGP,2009,0.0
KOR,2009,4.946986805033528
LKA,2009,
Taiwan,2009,1.4727143795831086
THA,2009,0.0
VNM,2009,0.0
CAN,2010,0.11138763881138469
MEX,2010,0.2738757812892987
USA,2010,0.10742472005482849
ARG,2010,0.0
BRA,2010,0.39946651846636805
CHL,2010,1.3031917622809575
COL,2010,0.0
ECU,2010,0.0
PER,2010,0.0
VEN,2010,0.0
AUT,2010,0.0
BEL,2010,0.4625850340136054
BGR,2010,0.0
HRV,2010,0.0
Cyprus,2010,
CZE,2010,0.0
DNK,2010,0.0
EST,2010,0.0
FIN,2010,0.0
FRA,2010,0.49454800769503143
DEU,2010,0.0
GRC,2010,1.6737627079363835
HUN,2010,0.0
IRL,2010,0.0
ITA,2010,0.15666475746653302
LVA,2010,0.0
LTU,2010,0.0
Luxembourg,2010,0.0
NLD,2010,0.0
North Macedonia,2010,0.0
NOR,2010,0.13484518516119753
POL,2010,0.0
PRT,2010,1.4677882042060373
ROU,2010,0.0
SVK,2010,0.0
SVN,2010,0.0
ESP,2010,1.6569572410131739
SWE,2010,0.0
CHE,2010,0.0
TUR,2010,0.6302442566388893
UKR,2010,0.0
GBR,2010,0.4901878664288829
AZE,2010,0.0
BLR,2010,0.0
KAZ,2010,0.0
RUS,2010,0.0
TKM,2010,0.0
UZB,2010,0.0
IRN,2010,0.0
IRQ,2010,0.0
ISR,2010,0.0
KWT,2010,0.0
OMN,2010,0.0
QAT,2010,0.0
SAU,2010,0.0
ARE,2010,0.1376712271652562
DZA,2010,0.0
EGY,2010,0.0
MAR,2010,0.0
ZAF,2010,0.0
AUS,2010,0.0
BGD,2010,0.0
CHN,2010,0.21735205897902188
IND,2010,0.4613170234392763
IDN,2010,0.0
JPN,2010,2.7972101290681946
MYS,2010,0.0
NZL,2010,0.0
PAK,2010,0.0
PHL,2010,0.0
SGP,2010,0.0
KOR,2010,3.9002610813122414
LKA,2010,
Taiwan,2010,1.186064254321458
THA,2010,0.0
VNM,2010,0.0
CAN,2011,0.10144126153148458
MEX,2011,0.2554495906793852
USA,2011,0.10578981518617821
ARG,2011,0.18923448876126592
BRA,2011,0.4008234059527179
CHL,2011,1.2815865904922206
COL,2011,0.0
ECU,2011,0.0
PER,2011,0.0
VEN,2011,0.0
AUT,2011,0.0
BEL,2011,0.5432098765432097
BGR,2011,0.0
HRV,2011,0.0
Cyprus,2011,
CZE,2011,0.0
DNK,2011,0.0
EST,2011,0.0
FIN,2011,0.0
FRA,2011,0.569794277283659
DEU,2011,0.0
GRC,2011,1.3573420545690804
HUN,2011,0.0
IRL,2011,0.0
ITA,2011,0.1670797150489694
LVA,2011,0.0
LTU,2011,0.0
Luxembourg,2011,0.0
NLD,2011,0.39093253698927644
North Macedonia,2011,0.0
NOR,2011,0.1689745110244851
POL,2011,0.0
PRT,2011,1.4496500652087732
ROU,2011,0.0
SVK,2011,0.0
SVN,2011,0.0
ESP,2011,1.7825551764495515
SWE,2011,0.44529027769251234
CHE,2011,0.0
TUR,2011,0.5395809297003796
UKR,2011,0.0
GBR,2011,0.5893660179125009
AZE,2011,0.0
BLR,2011,0.0
KAZ,2011,0.0
RUS,2011,0.0
TKM,2011,0.0
UZB,2011,0.0
IRN,2011,0.0
IRQ,2011,0.0
ISR,2011,0.0
KWT,2011,0.0
OMN,2011,0.0
QAT,2011,0.0
SAU,2011,0.0
ARE,2011,0.13238985238850629
DZA,2011,0.0
EGY,2011,0.0
MAR,2011,0.0
ZAF,2011,0.0
AUS,2011,0.0
BGD,2011,0.0
CHN,2011,0.31091378376456413
IND,2011,0.4511836157654049
IDN,2011,0.0
JPN,2011,2.4953661104080034
MYS,2011,0.0
NZL,2011,0.0
PAK,2011,0.0
PHL,2011,0.0
SGP,2011,0.0
KOR,2011,3.6241990447039343
LKA,2011,
Taiwan,2011,1.0774690932600437
THA,2011,0.3068726335440175
VNM,2011,0.0
CAN,2012,0.10259141385300913
MEX,2012,0.31574758352153337
USA,2012,0.10119124408012195
ARG,2012,0.1816740094848799
BRA,2012,0.3381575292289992
CHL,2012,1.4110977214035434
COL,2012,0.0
ECU,2012,0.0
PER,2012,0.0
VEN,2012,0.0
AUT,2012,0.0
BEL,2012,0.5362007168458781
BGR,2012,0.0
HRV,2012,0.0
Cyprus,2012,
CZE,2012,0.0
DNK,2012,0.0
EST,2012,0.0
FIN,2012,0.0
FRA,2012,0.5515218541820035
DEU,2012,0.0
GRC,2012,1.4768557066339718
HUN,2012,0.0
IRL,2012,0.0
ITA,2012,0.17377513716948984
LVA,2012,0.0
LTU,2012,0.0
Luxembourg,2012,0.0
NLD,2012,0.4072974119643614
North Macedonia,2012,0.0
NOR,2012,0.17055933965280884
POL,2012,0.0
PRT,2012,1.6718283738788913
ROU,2012,0.0
SVK,2012,0.0
SVN,2012,0.0
ESP,2012,1.8051133607133896
SWE,2012,0.5107501643038213
CHE,2012,0.0
TUR,2012,0.5211544115007624
UKR,2012,0.0
GBR,2012,0.627838558024926
AZE,2012,0.0
BLR,2012,0.0
KAZ,2012,0.0
RUS,2012,0.0
TKM,2012,0.0
UZB,2012,0.0
IRN,2012,0.0
IRQ,2012,0.0
ISR,2012,0.0
KWT,2012,0.0
OMN,2012,0.0
QAT,2012,0.0
SAU,2012,0.0
ARE,2012,0.12763810842200352
DZA,2012,0.0
EGY,2012,0.0
MAR,2012,0.0
ZAF,2012,0.0
AUS,2012,0.0
BGD,2012,0.0
CHN,2012,0.31909313042324206
IND,2012,0.48833830326833466
IDN,2012,0.0868499337449954
JPN,2012,2.3636717035867
MYS,2012,0.0
NZL,2012,0.0
PAK,2012,0.0
PHL,2012,0.0
SGP,2012,0.0
KOR,2012,3.3424813905564785
LKA,2012,
Taiwan,2012,1.0265454578555469
THA,2012,0.2796426164920875
VNM,2012,0.0
CAN,2013,0.09673683881081975
MEX,2013,0.2989392655247361
USA,2013,0.09848621047245192
ARG,2013,0.18023933389783164
BRA,2013,0.28700375725412525
CHL,2013,1.4079777373873053
COL,2013,0.0
ECU,2013,0.0
PER,2013,0.0
VEN,2013,0.0
AUT,2013,0.0
BEL,2013,0.5429141716566868
BGR,2013,0.0
HRV,2013,0.0
Cyprus,2013,
CZE,2013,0.0
DNK,2013,0.0
EST,2013,0.0
FIN,2013,0.0
FRA,2013,0.5429837747467785
DEU,2013,0.0
GRC,2013,1.6732549896441529
HUN,2013,0.0
IRL,2013,0.0
ITA,2013,0.1857944310186867
LVA,2013,0.0
LTU,2013,0.0
Luxembourg,2013,0.0
NLD,2013,0.4090618564022442
North Macedonia,2013,0.0
NOR,2013,0.1721615905854499
POL,2013,0.0
PRT,2013,1.763639569130452
ROU,2013,0.0
SVK,2013,0.0
SVN,2013,0.0
ESP,2013,1.9775722133956413
SWE,2013,0.5314316416744005
CHE,2013,0.0
TUR,2013,0.513482030687693
UKR,2013,0.0
GBR,2013,0.6325518409512069
AZE,2013,0.0
BLR,2013,0.0
KAZ,2013,0.0
RUS,2013,0.0
TKM,2013,0.0
UZB,2013,0.0
IRN,2013,0.0
IRQ,2013,0.0
ISR,2013,0.0
KWT,2013,0.0
OMN,2013,0.0
QAT,2013,0.0
SAU,2013,0.0
ARE,2013,0.1262940872867859
DZA,2013,0.0
EGY,2013,0.0
MAR,2013,0.0
ZAF,2013,0.0
AUS,2013,0.0
BGD,2013,0.0
CHN,2013,0.35923041514266413
IND,2013,0.8323251959911284
IDN,2013,0.0931754442612541
JPN,2013,2.4885199317232938
MYS,2013,0.11595939922171228
NZL,2013,0.0
PAK,2013,0.0
PHL,2013,0.0
SGP,2013,0.475275438210033
KOR,2013,3.1936947353555
LKA,2013,
Taiwan,2013,1.0235308050895071
THA,2013,0.2783216551604345
VNM,2013,0.0
CAN,2014,0.09286105596221467
MEX,2014,0.2949455665392492
USA,2014,0.09640843476152654
ARG,2014,0.1797422546453536
BRA,2014,0.4582900665880588
CHL,2014,1.7004130457871218
COL,2014,0.0
ECU,2014,0.0
PER,2014,0.0
VEN,2014,0.0
AUT,2014,0.0
BEL,2014,0.6206181290188757
BGR,2014,0.0
HRV,2014,0.0
Cyprus,2014,
CZE,2014,0.0
DNK,2014,0.0
EST,2014,0.0
FIN,2014,0.0
FRA,2014,0.6466121490523492
DEU,2014,0.0
GRC,2014,2.1947290888678745
HUN,2014,0.0
IRL,2014,0.0
ITA,2014,0.2950573148005133
LVA,2014,0.0
LTU,2014,1.6421624031164777
Luxembourg,2014,0.0
NLD,2014,0.4660948373523223
North Macedonia,2014,0.0
NOR,2014,0.16019036563215835
POL,2014,0.0
PRT,2014,1.8458733434283932
ROU,2014,0.0
SVK,2014,0.0
SVN,2014,0.0
ESP,2014,2.179051666732041
SWE,2014,0.9709950914770191
CHE,2014,0.0
TUR,2014,0.48398029199493997
UKR,2014,0.0
GBR,2014,0.6891676035127993
AZE,2014,0.0
BLR,2014,0.0
KAZ,2014,0.0
RUS,2014,0.0
TKM,2014,0.0
UZB,2014,0.0
IRN,2014,0.0
IRQ,2014,0.0
ISR,2014,0.0
KWT,2014,0.0
OMN,2014,0.0
QAT,2014,0.0
SAU,2014,0.0
ARE,2014,0.127766461149441
DZA,2014,0.0
EGY,2014,0.0
MAR,2014,0.0
ZAF,2014,0.0
AUS,2014,0.0
BGD,2014,0.0
CHN,2014,0.3730623817992794
IND,2014,0.8412099386809798
IDN,2014,0.1756495468277946
JPN,2014,2.4904426740288064
MYS,2014,0.11559139863109634
NZL,2014,0.0
PAK,2014,0.0
PHL,2014,0.0
SGP,2014,0.7854069230292029
KOR,2014,3.826733930166797
LKA,2014,
Taiwan,2014,0.9730674092986913
THA,2014,0.2723009896707785
VNM,2014,0.0
CAN,2015,0.09244787005092338
MEX,2015,0.2878826500332508
USA,2015,0.09364432523342127
ARG,2015,0.17782515107876337
BRA,2015,0.43394273552142976
CHL,2015,1.5504886177597255
COL,2015,0.0
ECU,2015,0.0
PER,2015,0.0
VEN,2015,0.0
AUT,2015,0.0
BEL,2015,0.5663127212159068
BGR,2015,0.0
HRV,2015,0.0
